# Constructed from biom file
#OTU ID	021715M_2	021715M_5	021715M_6	022214M_7	022214M_8	022214M_9	033114M_0	033114M_4	033114M_5	042014M_3	042014M_6	042014M_7	050213M_3	050213M_4	050213M_7	052014M_2	052014M_3	052014M_4	061914M_1	061914M_2	061914M_3	071513M_1	071513M_7	071513M_9	071514M_17	071514M_18	071514M_5	081714M_2	081714M_7	081714M_8	090413M_1	090413M_2	090413M_3	091714M_11	091714M_12	091714M_4	101914M_14	101914M_16	101914M_3	102313M_13	102313M_2	102313M_3	111914M_10	111914M_11	111914M_2	taxonomy
ab362dbed958372af4071a9ea147c831	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2156	0.2156	0.2156	0.2155	1.4664	0.2156	0.2157	0.2156	0.2156	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Aquabacterium
4eb8ecfd1af5f4ea9b82ec421d25fa94	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2155	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales
bb73391d1a12688f45f5fb1e137801ae	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2156	0.2156	0.2156	0.2155	0.2157	0.2156	0.2157	0.2156	0.2156	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcaceae UCG-014
8ad95ae5f9520684899bd6d413b72fcb	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2156	0.2156	0.2156	0.2155	0.2157	0.2156	0.2157	0.2156	0.2156	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
f9718445b376fb3ec96099e68b5882bf	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2155	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	1.4668	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermabacteraceae; g__Brachybacterium
bb63910ba48a37f5245c4e7264855897	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2155	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter
8191f19f1fc358051e0aa77652882ddd	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2155	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Propionicicella
47d027977a63a5e86f5946757c0e27b1	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Rubritepida; s__uncultured bacterium
6eca9b5ee437cd45ce8eee3cec1be1b4	0.2157	0.2157	0.2157	0.2157	0.2156	0.2157	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	0.2156	0.2156	0.2156	0.2156	0.2156	0.2155	0.2157	0.2156	0.2157	0.2156	0.2156	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2156	0.2156	0.2157	0.2156	0.2157	0.2157	0.2157	0.2157	0.2157	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__1174-901-12
861fd25dea7ed97bb9039991666788f0	0.5071	0.5071	0.5071	0.5071	0.507	0.5071	0.5071	0.507	0.507	0.5071	0.6879	0.5071	0.507	0.507	0.507	0.5071	0.5071	0.5071	0.5071	0.507	0.507	0.507	0.507	0.992	0.5069	0.5071	0.507	0.5071	1.3477	0.507	0.8483	0.507	0.5071	0.507	0.5071	0.5071	0.507	0.507	0.5071	0.507	0.5071	0.5071	0.5071	0.7705	0.5071	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Undibacterium
923386d86e54429250225e67a58bda4b	0.2169	0.2169	0.2169	0.2169	1.5069	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae (Subgroup 1); g__Terriglobus; s__uncultured bacterium
3b2b54f90ec0d9e93e58f2acf8621c28	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2167	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
8d41ef4b5e7a6b731c2ff40cbcfb66f9	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__Gaiella; s__actinobacterium WWH12
f0f5665345ba2b0145fcee6d4f203446	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Nostocales; f__Coleofasciculaceae; g__Microcoleus Es-Yyy1400; s__uncultured microorganism
70d49e3cd95f27d6a32ac2556a69d69f	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4577	0.4578	0.4578	0.4578	0.4576	0.4578	0.4578	0.4578	1.0178	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	0.4578	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Bosea
61d09bf46b05325a564c63e850c33dba	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2167	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
ad3519df3714a8e17bf15348ad77b933	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	1.5069	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas
501deefcb61377d43c2a69f58b1754a6	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Dyadobacter
8cf51ce8f4e5aa23bb5e0b2b721b8275	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales
cba3004ba925086b74ed86d8094fd1d5	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Tepidisphaerales; f__WD2101 soil group; g__uncultured bacterium; s__uncultured bacterium
3925726f46fd6cee114725ae13739690	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	2.2943	0.3424	0.3424	0.3424	0.3422	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	0.3424	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Microtrichales; f__Iamiaceae; g__Iamia; s__metagenome
7cf808375a552bf4b1eab14627203ddf	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Amaricoccus; s__uncultured bacterium
0b09e14f37353a7ca7f5693bb316e25e	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Cyanobacteria; c__Oxyphotobacteria; o__Nostocales; f__Phormidiaceae; g__Planktothrix NIVA-CYA 15; s__uncultured soil bacterium
6eccdf79289db9d76f9dfe539f2b9b3b	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Vibrionaceae; g__Vibrio
b9f54c8884472724cc35f468087afd97	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	1.5079	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
e89c070b4eb2dc845f8c0d04355754d9	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	1.5079	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planomicrobium
5e29fc91973f5c897baea31fc27e7c08	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2167	0.2168	0.2168	0.2168	0.2167	1.5065	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Comamonas
77c473d2c75a690c73d9fc47f34eba1b	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
bfc799fcec71b221ff38fe5a05635a0e	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter
42e5995f65af491ecdff853e299a9510	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	1.5069	0.2168	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
4c04fce8902b298e63ed1bc0979b5d8a	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2168	0.2168	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2169	0.2169	0.2169	0.2169	0.2168	0.2168	0.2168	0.2168	0.2168	0.2167	0.2169	0.2168	0.2169	0.2168	0.2168	0.2168	0.2168	0.2169	0.2168	0.2169	0.2169	0.2168	1.5069	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Brevibacillus
f3dc47bfeb36b2e3c9ee8cafe3e32ecc	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__uncultured; s__uncultured bacterium
c6df72446aeb75d5ff27620eef622dbf	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
9afd925f712627c8c7aab11d19095f0e	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2168	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	0.2169	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas; s__Roseomonas ludipueritiae
ac56633ca767689f22d6200059ff5103	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4062	0.4063	0.4063	0.4063	0.4061	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	0.4063	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
d2fe729ad37d16e673c3bca4fa63b3ac	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3511	0.3512	0.3512	0.3512	0.351	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	0.3512	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Oligoflexales; f__Oligoflexaceae; g__Oligoflexus; s__uncultured delta proteobacterium
a489e5e4aaf3c4412fe1d692b8b43c58	0.2188	1.5513	0.2188	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2188	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2187	0.2187	0.2186	0.2188	0.2187	0.2188	0.2187	0.2187	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2188	0.2188	0.2188	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola
6aaa3242be8ac7e55dd27dc217028177	0.4365	0.4365	0.4365	0.4365	0.4364	0.4365	0.4365	0.4364	0.4364	0.4365	0.4365	0.4365	0.4364	0.4364	0.4364	0.4365	0.4365	0.4365	0.4365	0.4364	0.4363	0.4364	0.4364	1.7697	0.4363	0.4365	0.4364	0.4365	0.4364	0.4364	0.4364	0.4364	0.4365	0.4364	0.4365	0.4365	0.4364	0.4364	0.4365	0.4364	0.4365	0.4365	0.4365	0.4365	0.4365	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus
2832be1a2f071413e433298e76414a28	0.2188	0.2188	0.2188	0.2188	1.5518	0.2188	0.2188	0.2187	0.2188	0.2188	0.2188	0.2188	0.2187	0.2187	0.2188	0.2188	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2187	0.2187	0.2186	0.2188	0.2187	0.2188	0.2187	0.2187	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2188	0.2188	0.2188	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus
d180eaf9e26f8ffad23edc53343a24a8	0.4211	0.4211	0.4211	0.4211	1.6488	0.4211	0.4211	0.421	0.421	0.4211	0.4211	0.4211	0.421	0.421	0.421	0.4211	0.4211	0.4211	0.4211	0.421	0.4209	0.421	0.421	0.421	0.4209	0.4211	1.5243	0.4211	0.421	0.421	0.421	0.421	0.4211	0.421	0.4211	0.4211	0.421	0.421	0.4211	0.421	0.4211	0.4211	0.4211	0.4211	0.4211	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Betaproteobacteriales; f__Burkholderiaceae; g__Massilia
508cd0cdd27b6a10a99462dfab3a23c0	0.4204	0.4204	0.4204	0.4204	0.4203	0.4204	0.4204	0.4203	0.4203	0.4204	0.4204	0.4204	0.4203	0.4203	0.4203	0.4204	0.4204	0.4204	0.4204	0.4203	0.4203	0.4203	0.4203	0.4203	0.4202	0.4204	0.4203	0.4204	0.4203	0.4203	0.4203	0.4203	0.4204	0.4203	0.4204	0.4204	0.4203	0.4203	0.4204	0.4203	0.4204	0.4204	0.4204	0.4204	0.4204	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
2cbc0a5acab3f1b1b6a6805ac14f9a67	0.2188	0.2188	0.2188	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2188	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2187	0.2187	0.2186	0.2188	0.2187	0.2188	0.2187	0.2187	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2188	0.2188	0.2188	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
8274537113c43b7efac03437b319b4ce	0.2188	0.2188	0.2188	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2188	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2187	0.2187	0.2186	0.2188	0.2187	0.2188	0.2187	0.2187	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2188	0.2188	0.2188	k__Bacteria; p__Firmicutes; c__Negativicutes; o__Selenomonadales; f__Veillonellaceae
3cdc7d349c15a62afa91b0fec52ed566	0.2188	0.2188	0.2188	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2188	0.2188	0.2187	0.2187	1.5515	0.2188	0.2188	0.2188	0.2188	0.2187	0.2187	0.2187	0.2187	0.2187	0.2186	0.2188	0.2187	0.2188	0.2187	0.2187	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2187	0.2187	0.2188	0.2187	0.2188	0.2188	0.2188	0.2188	0.2188	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Lysobacter
